 Number on x ; Number on y ;   geolon  ;  geolat    ;  cos of rot;  sin of rot
    50;   146;    29.975000;    46.740000;     1.000000;    -0.000000
    51;   146;    30.025000;    46.740000;     1.000000;    -0.000000
    52;   146;    30.075000;    46.740000;     1.000000;    -0.000000
    53;   146;    30.125000;    46.740000;     1.000000;    -0.000000
    54;   146;    30.175000;    46.740000;     1.000000;    -0.000000
    55;   146;    30.225000;    46.740000;     1.000000;    -0.000000
    56;   146;    30.275000;    46.740000;     1.000000;    -0.000000
    57;   146;    30.325000;    46.740000;     1.000000;    -0.000000
    58;   146;    30.375000;    46.740000;     1.000000;    -0.000000
    59;   146;    30.425000;    46.740000;     1.000000;    -0.000000
    60;   146;    30.475000;    46.740000;     1.000000;    -0.000000
    61;   146;    30.525000;    46.740000;     1.000000;    -0.000000
    62;   146;    30.575000;    46.740000;     1.000000;    -0.000000
    63;   146;    30.625000;    46.740000;     1.000000;    -0.000000
    64;   146;    30.675000;    46.740000;     1.000000;    -0.000000
    65;   146;    30.725000;    46.740000;     1.000000;    -0.000000
    66;   146;    30.775000;    46.740000;     1.000000;    -0.000000
    67;   146;    30.825000;    46.740000;     1.000000;    -0.000000
    68;   146;    30.875000;    46.740000;     1.000000;    -0.000000
    69;   146;    30.925000;    46.740000;     1.000000;    -0.000000
    70;   146;    30.975000;    46.740000;     1.000000;    -0.000000
    71;   146;    31.025000;    46.740000;     1.000000;    -0.000000
    72;   146;    31.075000;    46.740000;     1.000000;    -0.000000
    73;   146;    31.125000;    46.740000;     1.000000;    -0.000000
    74;   146;    31.175000;    46.740000;     1.000000;    -0.000000
    75;   146;    31.225000;    46.740000;     1.000000;    -0.000000
    76;   146;    31.275000;    46.740000;     1.000000;    -0.000000
    77;   146;    31.325000;    46.740000;     1.000000;    -0.000000
    78;   146;    31.375000;    46.740000;     1.000000;    -0.000000
    79;   146;    31.425000;    46.740000;     1.000000;    -0.000000
    80;   146;    31.475000;    46.740000;     1.000000;    -0.000000
    81;   146;    31.525000;    46.740000;     1.000000;    -0.000000
    82;   146;    31.575000;    46.740000;     1.000000;    -0.000000
    83;   146;    31.625000;    46.740000;     1.000000;    -0.000000
    84;   146;    31.675000;    46.740000;     1.000000;    -0.000000
    85;   146;    31.725000;    46.740000;     1.000000;    -0.000000
    86;   146;    31.775000;    46.740000;     1.000000;    -0.000000
    87;   146;    31.825000;    46.740000;     1.000000;    -0.000000
    88;   146;    31.875000;    46.740000;     1.000000;    -0.000000
    89;   146;    31.925000;    46.740000;     1.000000;    -0.000000
    90;   146;    31.975000;    46.740000;     1.000000;    -0.000000
    91;   146;    32.025000;    46.740000;     1.000000;    -0.000000
    92;   146;    32.075000;    46.740000;     1.000000;    -0.000000
    93;   146;    32.125000;    46.740000;     1.000000;    -0.000000
    94;   146;    32.175000;    46.740000;     1.000000;    -0.000000
    95;   146;    32.225000;    46.740000;     1.000000;    -0.000000
    96;   146;    32.275000;    46.740000;     1.000000;    -0.000000
    97;   146;    32.325000;    46.740000;     1.000000;    -0.000000
    98;   146;    32.375000;    46.740000;     1.000000;    -0.000000
    99;   146;    32.425000;    46.740000;     1.000000;    -0.000000
   100;   146;    32.475000;    46.740000;     1.000000;    -0.000000
   101;   146;    32.525000;    46.740000;     1.000000;    -0.000000
   102;   146;    32.575000;    46.740000;     1.000000;    -0.000000
   103;   146;    32.625000;    46.740000;     1.000000;    -0.000000
   104;   146;    32.675000;    46.740000;     1.000000;    -0.000000
   105;   146;    32.725000;    46.740000;     1.000000;    -0.000000
   106;   146;    32.775000;    46.740000;     1.000000;    -0.000000
   107;   146;    32.825000;    46.740000;     1.000000;    -0.000000
   108;   146;    32.875000;    46.740000;     1.000000;    -0.000000
   109;   146;    32.925000;    46.740000;     1.000000;    -0.000000
   110;   146;    32.975000;    46.740000;     1.000000;    -0.000000
   111;   146;    33.025000;    46.740000;     1.000000;    -0.000000
   112;   146;    33.075000;    46.740000;     1.000000;    -0.000000
   113;   146;    33.125000;    46.740000;     1.000000;    -0.000000
   114;   146;    33.175000;    46.740000;     1.000000;    -0.000000
   115;   146;    33.225000;    46.740000;     1.000000;    -0.000000
   116;   146;    33.275000;    46.740000;     1.000000;    -0.000000
   117;   146;    33.325000;    46.740000;     1.000000;    -0.000000
   118;   146;    33.375000;    46.740000;     1.000000;    -0.000000
   119;   146;    33.425000;    46.740000;     1.000000;    -0.000000
   120;   146;    33.475000;    46.740000;     1.000000;    -0.000000
   121;   146;    33.525000;    46.740000;     1.000000;    -0.000000
   122;   146;    33.575000;    46.740000;     1.000000;    -0.000000
   123;   146;    33.625000;    46.740000;     1.000000;    -0.000000
   124;   146;    33.675000;    46.740000;     1.000000;    -0.000000
   125;   146;    33.725000;    46.740000;     1.000000;    -0.000000
   126;   146;    33.775000;    46.740000;     1.000000;    -0.000000
   127;   146;    33.825000;    46.740000;     1.000000;    -0.000000
   128;   146;    33.875000;    46.740000;     1.000000;    -0.000000
   129;   146;    33.925000;    46.740000;     1.000000;    -0.000000
   130;   146;    33.975000;    46.740000;     1.000000;    -0.000000
   131;   146;    34.025000;    46.740000;     1.000000;    -0.000000
   132;   146;    34.075000;    46.740000;     1.000000;    -0.000000
   133;   146;    34.125000;    46.740000;     1.000000;    -0.000000
   134;   146;    34.175000;    46.740000;     1.000000;    -0.000000
   135;   146;    34.225000;    46.740000;     1.000000;    -0.000000
   136;   146;    34.275000;    46.740000;     1.000000;    -0.000000
   137;   146;    34.325000;    46.740000;     1.000000;    -0.000000
   138;   146;    34.375000;    46.740000;     1.000000;    -0.000000
   139;   146;    34.425000;    46.740000;     1.000000;    -0.000000
   140;   146;    34.475000;    46.740000;     1.000000;    -0.000000
   141;   146;    34.525000;    46.740000;     1.000000;    -0.000000
   142;   146;    34.575000;    46.740000;     1.000000;    -0.000000
   143;   146;    34.625000;    46.740000;     1.000000;    -0.000000
   144;   146;    34.675000;    46.740000;     1.000000;    -0.000000
   145;   146;    34.725000;    46.740000;     1.000000;    -0.000000
   146;   146;    34.775000;    46.740000;     1.000000;    -0.000000
   147;   146;    34.825000;    46.740000;     1.000000;    -0.000000
   148;   146;    34.875000;    46.740000;     1.000000;    -0.000000
   149;   146;    34.925000;    46.740000;     1.000000;    -0.000000
   150;   146;    34.975000;    46.740000;     1.000000;    -0.000000
   151;   146;    35.025000;    46.740000;     1.000000;    -0.000000
   152;   146;    35.075000;    46.740000;     1.000000;    -0.000000
   153;   146;    35.125000;    46.740000;     1.000000;    -0.000000
   154;   146;    35.175000;    46.740000;     1.000000;    -0.000000
   155;   146;    35.225000;    46.740000;     1.000000;    -0.000000
   156;   146;    35.275000;    46.740000;     1.000000;    -0.000000
   157;   146;    35.325000;    46.740000;     1.000000;    -0.000000
   158;   146;    35.375000;    46.740000;     1.000000;    -0.000000
   159;   146;    35.425000;    46.740000;     1.000000;    -0.000000
   160;   146;    35.475000;    46.740000;     1.000000;    -0.000000
   161;   146;    35.525000;    46.740000;     1.000000;    -0.000000
   162;   146;    35.575000;    46.740000;     1.000000;    -0.000000
   163;   146;    35.625000;    46.740000;     1.000000;    -0.000000
   164;   146;    35.675000;    46.740000;     1.000000;    -0.000000
   165;   146;    35.725000;    46.740000;     1.000000;    -0.000000
   166;   146;    35.775000;    46.740000;     1.000000;    -0.000000
   167;   146;    35.825000;    46.740000;     1.000000;    -0.000000
   168;   146;    35.875000;    46.740000;     1.000000;    -0.000000
   169;   146;    35.925000;    46.740000;     1.000000;    -0.000000
   170;   146;    35.975000;    46.740000;     1.000000;    -0.000000
   171;   146;    36.025000;    46.740000;     1.000000;    -0.000000
   172;   146;    36.075000;    46.740000;     1.000000;    -0.000000
   173;   146;    36.125000;    46.740000;     1.000000;    -0.000000
   174;   146;    36.175000;    46.740000;     1.000000;    -0.000000
   175;   146;    36.225000;    46.740000;     1.000000;    -0.000000
   176;   146;    36.275000;    46.740000;     1.000000;    -0.000000
   177;   146;    36.325000;    46.740000;     1.000000;    -0.000000
   178;   146;    36.375000;    46.740000;     1.000000;    -0.000000
   179;   146;    36.425000;    46.740000;     1.000000;    -0.000000
   180;   146;    36.475000;    46.740000;     1.000000;    -0.000000
   181;   146;    36.525000;    46.740000;     1.000000;    -0.000000
   182;   146;    36.575000;    46.740000;     1.000000;    -0.000000
   183;   146;    36.625000;    46.740000;     1.000000;    -0.000000
   184;   146;    36.675000;    46.740000;     1.000000;    -0.000000
   185;   146;    36.725000;    46.740000;     1.000000;    -0.000000
   186;   146;    36.775000;    46.740000;     1.000000;    -0.000000
   187;   146;    36.825000;    46.740000;     1.000000;    -0.000000
   188;   146;    36.875000;    46.740000;     1.000000;    -0.000000
   189;   146;    36.925000;    46.740000;     1.000000;    -0.000000
   190;   146;    36.975000;    46.740000;     1.000000;    -0.000000
   191;   146;    37.025000;    46.740000;     1.000000;    -0.000000
   192;   146;    37.075000;    46.740000;     1.000000;    -0.000000
   193;   146;    37.125000;    46.740000;     1.000000;    -0.000000
   194;   146;    37.175000;    46.740000;     1.000000;    -0.000000
   195;   146;    37.225000;    46.740000;     1.000000;    -0.000000
   196;   146;    37.275000;    46.740000;     1.000000;    -0.000000
   197;   146;    37.325000;    46.740000;     1.000000;    -0.000000
   198;   146;    37.375000;    46.740000;     1.000000;    -0.000000
   199;   146;    37.425000;    46.740000;     1.000000;    -0.000000
   200;   146;    37.475000;    46.740000;     1.000000;    -0.000000
   201;   146;    37.525000;    46.740000;     1.000000;    -0.000000
   202;   146;    37.575000;    46.740000;     1.000000;    -0.000000
   203;   146;    37.625000;    46.740000;     1.000000;    -0.000000
   204;   146;    37.675000;    46.740000;     1.000000;    -0.000000
   205;   146;    37.725000;    46.740000;     1.000000;    -0.000000
   206;   146;    37.775000;    46.740000;     1.000000;    -0.000000
   207;   146;    37.825000;    46.740000;     1.000000;    -0.000000
   208;   146;    37.875000;    46.740000;     1.000000;    -0.000000
   209;   146;    37.925000;    46.740000;     1.000000;    -0.000000
   210;   146;    37.975000;    46.740000;     1.000000;    -0.000000
   211;   146;    38.025000;    46.740000;     1.000000;    -0.000000
   212;   146;    38.075000;    46.740000;     1.000000;    -0.000000
   213;   146;    38.125000;    46.740000;     1.000000;    -0.000000
   214;   146;    38.175000;    46.740000;     1.000000;    -0.000000
   215;   146;    38.225000;    46.740000;     1.000000;    -0.000000
   216;   146;    38.275000;    46.740000;     1.000000;    -0.000000
   217;   146;    38.325000;    46.740000;     1.000000;    -0.000000
   218;   146;    38.375000;    46.740000;     1.000000;    -0.000000
   219;   146;    38.425000;    46.740000;     1.000000;    -0.000000
   220;   146;    38.475000;    46.740000;     1.000000;    -0.000000
   221;   146;    38.525000;    46.740000;     1.000000;    -0.000000
   222;   146;    38.575000;    46.740000;     1.000000;    -0.000000
   223;   146;    38.625000;    46.740000;     1.000000;    -0.000000
   224;   146;    38.675000;    46.740000;     1.000000;    -0.000000
   225;   146;    38.725000;    46.740000;     1.000000;    -0.000000
   226;   146;    38.775000;    46.740000;     1.000000;    -0.000000
   227;   146;    38.825000;    46.740000;     1.000000;    -0.000000
   228;   146;    38.875000;    46.740000;     1.000000;    -0.000000
   229;   146;    38.925000;    46.740000;     1.000000;    -0.000000
   230;   146;    38.975000;    46.740000;     1.000000;    -0.000000
   231;   146;    39.025000;    46.740000;     1.000000;    -0.000000
   232;   146;    39.075000;    46.740000;     1.000000;    -0.000000
   233;   146;    39.125000;    46.740000;     1.000000;    -0.000000
   234;   146;    39.175000;    46.740000;     1.000000;    -0.000000
   235;   146;    39.225000;    46.740000;     1.000000;    -0.000000
   236;   146;    39.275000;    46.740000;     1.000000;    -0.000000
   237;   146;    39.325000;    46.740000;     1.000000;    -0.000000
   238;   146;    39.375000;    46.740000;     1.000000;    -0.000000
   239;   146;    39.425000;    46.740000;     1.000000;    -0.000000
   240;   146;    39.475000;    46.740000;     1.000000;    -0.000000
   241;   146;    39.525000;    46.740000;     1.000000;    -0.000000
   242;   146;    39.575000;    46.740000;     1.000000;    -0.000000
   243;   146;    39.625000;    46.740000;     1.000000;    -0.000000
   244;   146;    39.675000;    46.740000;     1.000000;    -0.000000
   245;   146;    39.725000;    46.740000;     1.000000;    -0.000000
   246;   146;    39.775000;    46.740000;     1.000000;    -0.000000
   247;   146;    39.825000;    46.740000;     1.000000;    -0.000000
   248;   146;    39.875000;    46.740000;     1.000000;    -0.000000
   249;   146;    39.925000;    46.740000;     1.000000;    -0.000000
   250;   146;    39.975000;    46.740000;     1.000000;    -0.000000
   251;   146;    40.025000;    46.740000;     1.000000;    -0.000000
   252;   146;    40.075000;    46.740000;     1.000000;    -0.000000
   253;   146;    40.125000;    46.740000;     1.000000;    -0.000000
   254;   146;    40.175000;    46.740000;     1.000000;    -0.000000
   255;   146;    40.225000;    46.740000;     1.000000;    -0.000000
   256;   146;    40.275000;    46.740000;     1.000000;    -0.000000
   257;   146;    40.325000;    46.740000;     1.000000;    -0.000000
   258;   146;    40.375000;    46.740000;     1.000000;    -0.000000
   259;   146;    40.425000;    46.740000;     1.000000;    -0.000000
   260;   146;    40.475000;    46.740000;     1.000000;    -0.000000
   261;   146;    40.525000;    46.740000;     1.000000;    -0.000000
   262;   146;    40.575000;    46.740000;     1.000000;    -0.000000
   263;   146;    40.625000;    46.740000;     1.000000;    -0.000000
   264;   146;    40.675000;    46.740000;     1.000000;    -0.000000
   265;   146;    40.725000;    46.740000;     1.000000;    -0.000000
   266;   146;    40.775000;    46.740000;     1.000000;    -0.000000
   267;   146;    40.825000;    46.740000;     1.000000;    -0.000000
   268;   146;    40.875000;    46.740000;     1.000000;    -0.000000
   269;   146;    40.925000;    46.740000;     1.000000;    -0.000000
   270;   146;    40.975000;    46.740000;     1.000000;    -0.000000
   271;   146;    41.025000;    46.740000;     1.000000;    -0.000000
   272;   146;    41.075000;    46.740000;     1.000000;    -0.000000
   273;   146;    41.125000;    46.740000;     1.000000;    -0.000000
   274;   146;    41.175000;    46.740000;     1.000000;    -0.000000
   275;   146;    41.225000;    46.740000;     1.000000;    -0.000000
   276;   146;    41.275000;    46.740000;     1.000000;    -0.000000
   277;   146;    41.325000;    46.740000;     1.000000;    -0.000000
   278;   146;    41.375000;    46.740000;     1.000000;    -0.000000
   279;   146;    41.425000;    46.740000;     1.000000;    -0.000000
   280;   146;    41.475000;    46.740000;     1.000000;    -0.000000
   281;   146;    41.525000;    46.740000;     1.000000;    -0.000000
   282;   146;    41.575000;    46.740000;     1.000000;    -0.000000
   283;   146;    41.625000;    46.740000;     1.000000;    -0.000000
   284;   146;    41.675000;    46.740000;     1.000000;    -0.000000
   285;   146;    41.725000;    46.740000;     1.000000;    -0.000000
     1;   147;    27.525000;    46.780000;     1.000000;    -0.000000
     2;   147;    27.575000;    46.780000;     1.000000;    -0.000000
     3;   147;    27.625000;    46.780000;     1.000000;    -0.000000
     4;   147;    27.675000;    46.780000;     1.000000;    -0.000000
     5;   147;    27.725000;    46.780000;     1.000000;    -0.000000
     6;   147;    27.775000;    46.780000;     1.000000;    -0.000000
     7;   147;    27.825000;    46.780000;     1.000000;    -0.000000
     8;   147;    27.875000;    46.780000;     1.000000;    -0.000000
     9;   147;    27.925000;    46.780000;     1.000000;    -0.000000
    10;   147;    27.975000;    46.780000;     1.000000;    -0.000000
    11;   147;    28.025000;    46.780000;     1.000000;    -0.000000
    12;   147;    28.075000;    46.780000;     1.000000;    -0.000000
    13;   147;    28.125000;    46.780000;     1.000000;    -0.000000
    14;   147;    28.175000;    46.780000;     1.000000;    -0.000000
    15;   147;    28.225000;    46.780000;     1.000000;    -0.000000
    16;   147;    28.275000;    46.780000;     1.000000;    -0.000000
    17;   147;    28.325000;    46.780000;     1.000000;    -0.000000
    18;   147;    28.375000;    46.780000;     1.000000;    -0.000000
    19;   147;    28.425000;    46.780000;     1.000000;    -0.000000
    20;   147;    28.475000;    46.780000;     1.000000;    -0.000000
    21;   147;    28.525000;    46.780000;     1.000000;    -0.000000
    22;   147;    28.575000;    46.780000;     1.000000;    -0.000000
    23;   147;    28.625000;    46.780000;     1.000000;    -0.000000
    24;   147;    28.675000;    46.780000;     1.000000;    -0.000000
    25;   147;    28.725000;    46.780000;     1.000000;    -0.000000
    26;   147;    28.775000;    46.780000;     1.000000;    -0.000000
    27;   147;    28.825000;    46.780000;     1.000000;    -0.000000
    28;   147;    28.875000;    46.780000;     1.000000;    -0.000000
    29;   147;    28.925000;    46.780000;     1.000000;    -0.000000
    30;   147;    28.975000;    46.780000;     1.000000;    -0.000000
    31;   147;    29.025000;    46.780000;     1.000000;    -0.000000
    32;   147;    29.075000;    46.780000;     1.000000;    -0.000000
    33;   147;    29.125000;    46.780000;     1.000000;    -0.000000
    34;   147;    29.175000;    46.780000;     1.000000;    -0.000000
    35;   147;    29.225000;    46.780000;     1.000000;    -0.000000
    36;   147;    29.275000;    46.780000;     1.000000;    -0.000000
    37;   147;    29.325000;    46.780000;     1.000000;    -0.000000
    38;   147;    29.375000;    46.780000;     1.000000;    -0.000000
    39;   147;    29.425000;    46.780000;     1.000000;    -0.000000
    40;   147;    29.475000;    46.780000;     1.000000;    -0.000000
    41;   147;    29.525000;    46.780000;     1.000000;    -0.000000
    42;   147;    29.575000;    46.780000;     1.000000;    -0.000000
    43;   147;    29.625000;    46.780000;     1.000000;    -0.000000
    44;   147;    29.675000;    46.780000;     1.000000;    -0.000000
    45;   147;    29.725000;    46.780000;     1.000000;    -0.000000
    46;   147;    29.775000;    46.780000;     1.000000;    -0.000000
    47;   147;    29.825000;    46.780000;     1.000000;    -0.000000
    48;   147;    29.875000;    46.780000;     1.000000;    -0.000000
    49;   147;    29.925000;    46.780000;     1.000000;    -0.000000
    50;   147;    29.975000;    46.780000;     1.000000;    -0.000000
    51;   147;    30.025000;    46.780000;     1.000000;    -0.000000
    52;   147;    30.075000;    46.780000;     1.000000;    -0.000000
    53;   147;    30.125000;    46.780000;     1.000000;    -0.000000
    54;   147;    30.175000;    46.780000;     1.000000;    -0.000000
    55;   147;    30.225000;    46.780000;     1.000000;    -0.000000
    56;   147;    30.275000;    46.780000;     1.000000;    -0.000000
    57;   147;    30.325000;    46.780000;     1.000000;    -0.000000
    58;   147;    30.375000;    46.780000;     1.000000;    -0.000000
    59;   147;    30.425000;    46.780000;     1.000000;    -0.000000
    60;   147;    30.475000;    46.780000;     1.000000;    -0.000000
    61;   147;    30.525000;    46.780000;     1.000000;    -0.000000
    62;   147;    30.575000;    46.780000;     1.000000;    -0.000000
    63;   147;    30.625000;    46.780000;     1.000000;    -0.000000
    64;   147;    30.675000;    46.780000;     1.000000;    -0.000000
    65;   147;    30.725000;    46.780000;     1.000000;    -0.000000
    66;   147;    30.775000;    46.780000;     1.000000;    -0.000000
    67;   147;    30.825000;    46.780000;     1.000000;    -0.000000
    68;   147;    30.875000;    46.780000;     1.000000;    -0.000000
    69;   147;    30.925000;    46.780000;     1.000000;    -0.000000
    70;   147;    30.975000;    46.780000;     1.000000;    -0.000000
    71;   147;    31.025000;    46.780000;     1.000000;    -0.000000
    72;   147;    31.075000;    46.780000;     1.000000;    -0.000000
    73;   147;    31.125000;    46.780000;     1.000000;    -0.000000
    74;   147;    31.175000;    46.780000;     1.000000;    -0.000000
    75;   147;    31.225000;    46.780000;     1.000000;    -0.000000
    76;   147;    31.275000;    46.780000;     1.000000;    -0.000000
    77;   147;    31.325000;    46.780000;     1.000000;    -0.000000
    78;   147;    31.375000;    46.780000;     1.000000;    -0.000000
    79;   147;    31.425000;    46.780000;     1.000000;    -0.000000
    80;   147;    31.475000;    46.780000;     1.000000;    -0.000000
    81;   147;    31.525000;    46.780000;     1.000000;    -0.000000
    82;   147;    31.575000;    46.780000;     1.000000;    -0.000000
    83;   147;    31.625000;    46.780000;     1.000000;    -0.000000
    84;   147;    31.675000;    46.780000;     1.000000;    -0.000000
    85;   147;    31.725000;    46.780000;     1.000000;    -0.000000
    86;   147;    31.775000;    46.780000;     1.000000;    -0.000000
    87;   147;    31.825000;    46.780000;     1.000000;    -0.000000
    88;   147;    31.875000;    46.780000;     1.000000;    -0.000000
    89;   147;    31.925000;    46.780000;     1.000000;    -0.000000
    90;   147;    31.975000;    46.780000;     1.000000;    -0.000000
    91;   147;    32.025000;    46.780000;     1.000000;    -0.000000
    92;   147;    32.075000;    46.780000;     1.000000;    -0.000000
    93;   147;    32.125000;    46.780000;     1.000000;    -0.000000
    94;   147;    32.175000;    46.780000;     1.000000;    -0.000000
    95;   147;    32.225000;    46.780000;     1.000000;    -0.000000
    96;   147;    32.275000;    46.780000;     1.000000;    -0.000000
    97;   147;    32.325000;    46.780000;     1.000000;    -0.000000
    98;   147;    32.375000;    46.780000;     1.000000;    -0.000000
    99;   147;    32.425000;    46.780000;     1.000000;    -0.000000
   100;   147;    32.475000;    46.780000;     1.000000;    -0.000000
   101;   147;    32.525000;    46.780000;     1.000000;    -0.000000
   102;   147;    32.575000;    46.780000;     1.000000;    -0.000000
   103;   147;    32.625000;    46.780000;     1.000000;    -0.000000
   104;   147;    32.675000;    46.780000;     1.000000;    -0.000000
   105;   147;    32.725000;    46.780000;     1.000000;    -0.000000
   106;   147;    32.775000;    46.780000;     1.000000;    -0.000000
   107;   147;    32.825000;    46.780000;     1.000000;    -0.000000
   108;   147;    32.875000;    46.780000;     1.000000;    -0.000000
   109;   147;    32.925000;    46.780000;     1.000000;    -0.000000
   110;   147;    32.975000;    46.780000;     1.000000;    -0.000000
   111;   147;    33.025000;    46.780000;     1.000000;    -0.000000
   112;   147;    33.075000;    46.780000;     1.000000;    -0.000000
   113;   147;    33.125000;    46.780000;     1.000000;    -0.000000
   114;   147;    33.175000;    46.780000;     1.000000;    -0.000000
   115;   147;    33.225000;    46.780000;     1.000000;    -0.000000
   116;   147;    33.275000;    46.780000;     1.000000;    -0.000000
   117;   147;    33.325000;    46.780000;     1.000000;    -0.000000
   118;   147;    33.375000;    46.780000;     1.000000;    -0.000000
   119;   147;    33.425000;    46.780000;     1.000000;    -0.000000
   120;   147;    33.475000;    46.780000;     1.000000;    -0.000000
   121;   147;    33.525000;    46.780000;     1.000000;    -0.000000
   122;   147;    33.575000;    46.780000;     1.000000;    -0.000000
   123;   147;    33.625000;    46.780000;     1.000000;    -0.000000
   124;   147;    33.675000;    46.780000;     1.000000;    -0.000000
   125;   147;    33.725000;    46.780000;     1.000000;    -0.000000
   126;   147;    33.775000;    46.780000;     1.000000;    -0.000000
   127;   147;    33.825000;    46.780000;     1.000000;    -0.000000
   128;   147;    33.875000;    46.780000;     1.000000;    -0.000000
   129;   147;    33.925000;    46.780000;     1.000000;    -0.000000
   130;   147;    33.975000;    46.780000;     1.000000;    -0.000000
   131;   147;    34.025000;    46.780000;     1.000000;    -0.000000
   132;   147;    34.075000;    46.780000;     1.000000;    -0.000000
   133;   147;    34.125000;    46.780000;     1.000000;    -0.000000
   134;   147;    34.175000;    46.780000;     1.000000;    -0.000000
   135;   147;    34.225000;    46.780000;     1.000000;    -0.000000
   136;   147;    34.275000;    46.780000;     1.000000;    -0.000000
   137;   147;    34.325000;    46.780000;     1.000000;    -0.000000
   138;   147;    34.375000;    46.780000;     1.000000;    -0.000000
   139;   147;    34.425000;    46.780000;     1.000000;    -0.000000
   140;   147;    34.475000;    46.780000;     1.000000;    -0.000000
   141;   147;    34.525000;    46.780000;     1.000000;    -0.000000
   142;   147;    34.575000;    46.780000;     1.000000;    -0.000000
   143;   147;    34.625000;    46.780000;     1.000000;    -0.000000
   144;   147;    34.675000;    46.780000;     1.000000;    -0.000000
   145;   147;    34.725000;    46.780000;     1.000000;    -0.000000
   146;   147;    34.775000;    46.780000;     1.000000;    -0.000000
   147;   147;    34.825000;    46.780000;     1.000000;    -0.000000
   148;   147;    34.875000;    46.780000;     1.000000;    -0.000000
   149;   147;    34.925000;    46.780000;     1.000000;    -0.000000
   150;   147;    34.975000;    46.780000;     1.000000;    -0.000000
   151;   147;    35.025000;    46.780000;     1.000000;    -0.000000
   152;   147;    35.075000;    46.780000;     1.000000;    -0.000000
   153;   147;    35.125000;    46.780000;     1.000000;    -0.000000
   154;   147;    35.175000;    46.780000;     1.000000;    -0.000000
   155;   147;    35.225000;    46.780000;     1.000000;    -0.000000
   156;   147;    35.275000;    46.780000;     1.000000;    -0.000000
   157;   147;    35.325000;    46.780000;     1.000000;    -0.000000
   158;   147;    35.375000;    46.780000;     1.000000;    -0.000000
   159;   147;    35.425000;    46.780000;     1.000000;    -0.000000
   160;   147;    35.475000;    46.780000;     1.000000;    -0.000000
   161;   147;    35.525000;    46.780000;     1.000000;    -0.000000
   162;   147;    35.575000;    46.780000;     1.000000;    -0.000000
   163;   147;    35.625000;    46.780000;     1.000000;    -0.000000
   164;   147;    35.675000;    46.780000;     1.000000;    -0.000000
   165;   147;    35.725000;    46.780000;     1.000000;    -0.000000
   166;   147;    35.775000;    46.780000;     1.000000;    -0.000000
   167;   147;    35.825000;    46.780000;     1.000000;    -0.000000
   168;   147;    35.875000;    46.780000;     1.000000;    -0.000000
   169;   147;    35.925000;    46.780000;     1.000000;    -0.000000
   170;   147;    35.975000;    46.780000;     1.000000;    -0.000000
   171;   147;    36.025000;    46.780000;     1.000000;    -0.000000
   172;   147;    36.075000;    46.780000;     1.000000;    -0.000000
   173;   147;    36.125000;    46.780000;     1.000000;    -0.000000
   174;   147;    36.175000;    46.780000;     1.000000;    -0.000000
   175;   147;    36.225000;    46.780000;     1.000000;    -0.000000
   176;   147;    36.275000;    46.780000;     1.000000;    -0.000000
   177;   147;    36.325000;    46.780000;     1.000000;    -0.000000
   178;   147;    36.375000;    46.780000;     1.000000;    -0.000000
   179;   147;    36.425000;    46.780000;     1.000000;    -0.000000
   180;   147;    36.475000;    46.780000;     1.000000;    -0.000000
   181;   147;    36.525000;    46.780000;     1.000000;    -0.000000
   182;   147;    36.575000;    46.780000;     1.000000;    -0.000000
   183;   147;    36.625000;    46.780000;     1.000000;    -0.000000
   184;   147;    36.675000;    46.780000;     1.000000;    -0.000000
   185;   147;    36.725000;    46.780000;     1.000000;    -0.000000
   186;   147;    36.775000;    46.780000;     1.000000;    -0.000000
   187;   147;    36.825000;    46.780000;     1.000000;    -0.000000
   188;   147;    36.875000;    46.780000;     1.000000;    -0.000000
   189;   147;    36.925000;    46.780000;     1.000000;    -0.000000
   190;   147;    36.975000;    46.780000;     1.000000;    -0.000000
   191;   147;    37.025000;    46.780000;     1.000000;    -0.000000
   192;   147;    37.075000;    46.780000;     1.000000;    -0.000000
   193;   147;    37.125000;    46.780000;     1.000000;    -0.000000
   194;   147;    37.175000;    46.780000;     1.000000;    -0.000000
   195;   147;    37.225000;    46.780000;     1.000000;    -0.000000
   196;   147;    37.275000;    46.780000;     1.000000;    -0.000000
   197;   147;    37.325000;    46.780000;     1.000000;    -0.000000
   198;   147;    37.375000;    46.780000;     1.000000;    -0.000000
   199;   147;    37.425000;    46.780000;     1.000000;    -0.000000
   200;   147;    37.475000;    46.780000;     1.000000;    -0.000000
   201;   147;    37.525000;    46.780000;     1.000000;    -0.000000
   202;   147;    37.575000;    46.780000;     1.000000;    -0.000000
   203;   147;    37.625000;    46.780000;     1.000000;    -0.000000
   204;   147;    37.675000;    46.780000;     1.000000;    -0.000000
   205;   147;    37.725000;    46.780000;     1.000000;    -0.000000
   206;   147;    37.775000;    46.780000;     1.000000;    -0.000000
   207;   147;    37.825000;    46.780000;     1.000000;    -0.000000
   208;   147;    37.875000;    46.780000;     1.000000;    -0.000000
   209;   147;    37.925000;    46.780000;     1.000000;    -0.000000
   210;   147;    37.975000;    46.780000;     1.000000;    -0.000000
   211;   147;    38.025000;    46.780000;     1.000000;    -0.000000
   212;   147;    38.075000;    46.780000;     1.000000;    -0.000000
   213;   147;    38.125000;    46.780000;     1.000000;    -0.000000
   214;   147;    38.175000;    46.780000;     1.000000;    -0.000000
